,BusinessEntityID,PhoneNumber,PhoneNumberTypeID,ModifiedDate
488,687,1 (11) 500 555-0181,1,2013-05-30 00:00:00.000
489,689,1 (11) 500 555-0142,1,2013-06-30 00:00:00.000
490,691,727-555-0190,3,2012-05-30 00:00:00.000
491,693,273-555-0181,1,2011-08-01 00:00:00.000
492,695,429-555-0145,1,2013-07-31 00:00:00.000
493,697,334-555-0146,3,2011-05-31 00:00:00.000
494,699,927-555-0198,3,2012-06-30 00:00:00.000
495,701,221-555-0141,3,2012-07-31 00:00:00.000
496,703,539-555-0142,1,2011-07-01 00:00:00.000
497,705,1 (11) 500 555-0176,3,2013-06-30 00:00:00.000
498,707,206-555-0195,1,2013-06-30 00:00:00.000
499,709,250-555-0127,1,2012-06-30 00:00:00.000
500,711,661-555-0168,3,2013-06-30 00:00:00.000
501,713,426-555-0181,1,2011-10-01 00:00:00.000
502,715,159-555-0190,3,2011-10-31 00:00:00.000
503,717,1 (11) 500 555-0140,3,2013-05-30 00:00:00.000
504,719,292-555-0128,1,2013-05-30 00:00:00.000
505,721,987-555-0126,3,2011-05-31 00:00:00.000
506,723,397-555-0144,3,2011-08-01 00:00:00.000
507,725,119-555-0144,3,2011-10-31 00:00:00.000
508,727,652-555-0115,3,2011-07-01 00:00:00.000
509,729,1 (11) 500 555-0117,3,2013-07-31 00:00:00.000
510,731,383-555-0111,3,2012-06-30 00:00:00.000
511,733,752-555-0187,1,2012-07-31 00:00:00.000
512,735,1 (11) 500 555-0133,3,2013-05-30 00:00:00.000
513,737,428-555-0176,3,2011-07-01 00:00:00.000
514,739,884-555-0193,3,2011-08-01 00:00:00.000
515,741,773-555-0182,3,2011-08-31 00:00:00.000
516,743,542-555-0164,1,2012-05-30 00:00:00.000
517,745,941-555-0155,1,2012-06-30 00:00:00.000
518,747,1 (11) 500 555-0147,3,2013-07-31 00:00:00.000
519,749,140-555-0143,1,2011-07-01 00:00:00.000
520,751,945-555-0112,3,2011-08-01 00:00:00.000
521,753,539-555-0182,3,2011-08-01 00:00:00.000
522,755,889-555-0176,3,2013-06-30 00:00:00.000
523,757,1 (11) 500 555-0148,3,2013-07-31 00:00:00.000
524,759,859-555-0173,3,2011-07-01 00:00:00.000
525,761,119-555-0167,1,2012-05-30 00:00:00.000
526,763,115-555-0113,3,2011-08-01 00:00:00.000
527,765,937-555-0136,3,2012-06-30 00:00:00.000
528,767,680-555-0192,1,2012-05-30 00:00:00.000
529,769,1 (11) 500 555-0178,1,2013-05-30 00:00:00.000
530,771,219-555-0126,1,2013-05-30 00:00:00.000
531,773,839-555-0198,1,2013-07-31 00:00:00.000
532,775,551-555-0155,3,2012-07-31 00:00:00.000
533,777,188-555-0152,3,2012-04-30 00:00:00.000
534,779,767-555-0151,3,2011-07-01 00:00:00.000
535,781,394-555-0176,1,2012-06-30 00:00:00.000
536,783,1 (11) 500 555-0113,1,2013-07-31 00:00:00.000
537,785,820-555-0166,3,2012-07-31 00:00:00.000
538,787,358-555-0188,1,2011-08-01 00:00:00.000
539,789,819-555-0186,1,2011-07-01 00:00:00.000
540,791,175-555-0198,1,2012-05-30 00:00:00.000
541,793,752-555-0185,3,2011-07-01 00:00:00.000
542,795,1 (11) 500 555-0118,1,2013-06-30 00:00:00.000
543,797,572-555-0156,1,2012-07-31 00:00:00.000
544,799,138-555-0156,1,2011-08-01 00:00:00.000
545,801,143-555-0113,3,2012-07-31 00:00:00.000
546,803,147-555-0192,1,2011-08-01 00:00:00.000
547,805,835-555-0116,3,2011-08-01 00:00:00.000
548,807,1 (11) 500 555-0197,1,2012-06-30 00:00:00.000
549,809,1 (11) 500 555-0193,3,2013-06-30 00:00:00.000
550,811,722-555-0169,1,2011-08-01 00:00:00.000
551,813,576-555-0171,1,2011-08-01 00:00:00.000
552,815,156-555-0187,3,2011-07-01 00:00:00.000
553,817,706-555-0140,1,2011-07-01 00:00:00.000
554,819,754-555-0134,3,2011-05-31 00:00:00.000
555,821,899-555-0134,1,2012-09-30 00:00:00.000
556,823,169-555-0178,3,2013-07-31 00:00:00.000
557,825,698-555-0183,3,2011-08-01 00:00:00.000
558,827,916-555-0137,3,2011-08-01 00:00:00.000
559,829,1 (11) 500 555-0153,3,2013-06-30 00:00:00.000
560,831,158-555-0188,1,2011-07-01 00:00:00.000
561,833,1 (11) 500 555-0178,3,2013-06-30 00:00:00.000
562,835,362-555-0121,3,2012-10-30 00:00:00.000
563,837,539-555-0121,1,2013-06-30 00:00:00.000
564,839,962-555-0144,3,2011-10-01 00:00:00.000
565,841,716-555-0123,1,2014-01-29 00:00:00.000
566,843,674-555-0188,3,2012-10-30 00:00:00.000
567,845,186-555-0135,1,2011-07-01 00:00:00.000
568,847,847-555-0151,3,2012-06-30 00:00:00.000
569,849,425-555-0158,1,2011-08-01 00:00:00.000
570,851,185-555-0190,3,2011-05-31 00:00:00.000
571,853,1 (11) 500 555-0130,1,2013-07-31 00:00:00.000
572,855,1 (11) 500 555-0176,3,2013-07-31 00:00:00.000
573,857,691-555-0149,3,2013-05-30 00:00:00.000
574,859,834-555-0132,1,2013-07-31 00:00:00.000
575,861,962-555-0112,1,2012-07-31 00:00:00.000
576,863,753-555-0179,1,2011-08-01 00:00:00.000
577,865,1 (11) 500 555-0123,1,2012-12-31 00:00:00.000
578,867,1 (11) 500 555-0136,3,2013-07-31 00:00:00.000
579,869,554-555-0124,1,2011-07-01 00:00:00.000
580,871,252-555-0127,1,2012-07-31 00:00:00.000
581,873,581-555-0172,3,2012-05-30 00:00:00.000
582,875,1 (11) 500 555-0191,1,2013-05-30 00:00:00.000
583,877,153-555-0114,1,2011-08-01 00:00:00.000
584,879,957-555-0125,3,2011-05-31 00:00:00.000
585,881,329-555-0183,1,2011-08-01 00:00:00.000
586,883,475-555-0188,3,2011-07-01 00:00:00.000
587,885,920-555-0191,3,2012-07-31 00:00:00.000
588,887,1 (11) 500 555-0115,3,2013-05-30 00:00:00.000
589,889,993-555-0162,1,2013-09-30 00:00:00.000
590,891,627-555-0192,3,2012-06-30 00:00:00.000
591,893,1 (11) 500 555-0119,1,2014-05-01 00:00:00.000
592,895,272-555-0123,3,2011-08-01 00:00:00.000
593,897,395-555-0128,3,2011-10-01 00:00:00.000
594,899,768-555-0125,1,2011-07-01 00:00:00.000
595,901,191-555-0198,3,2012-07-31 00:00:00.000
596,903,721-555-0163,3,2011-05-31 00:00:00.000
597,905,1 (11) 500 555-0123,3,2013-07-31 00:00:00.000
598,907,994-555-0194,3,2011-05-31 00:00:00.000
599,909,991-555-0148,1,2013-07-31 00:00:00.000
600,911,777-555-0163,1,2012-07-31 00:00:00.000
601,913,596-555-0153,3,2011-07-01 00:00:00.000
602,915,492-555-0146,1,2012-06-30 00:00:00.000
603,917,1 (11) 500 555-0137,1,2013-07-31 00:00:00.000
604,919,962-555-0175,1,2012-12-31 00:00:00.000
605,921,653-555-0170,3,2013-08-30 00:00:00.000
606,923,912-555-0149,1,2011-12-01 00:00:00.000
607,925,672-555-0112,1,2011-08-01 00:00:00.000
608,927,150-555-0127,1,2012-07-31 00:00:00.000
609,929,192-555-0173,3,2012-05-30 00:00:00.000
610,931,710-555-0173,3,2012-05-30 00:00:00.000
611,933,245-555-0173,1,2011-07-01 00:00:00.000
612,935,417-555-0182,1,2011-07-01 00:00:00.000
613,937,724-555-0161,3,2012-07-31 00:00:00.000
614,939,1 (11) 500 555-0181,1,2013-05-30 00:00:00.000
615,941,1 (11) 500 555-0198,1,2013-06-30 00:00:00.000
616,943,1 (11) 500 555-0169,1,2012-05-30 00:00:00.000
617,945,1 (11) 500 555-0112,1,2013-06-30 00:00:00.000
618,947,692-555-0136,1,2012-06-30 00:00:00.000
619,949,583-555-0198,3,2012-07-31 00:00:00.000
620,951,521-555-0183,1,2012-05-30 00:00:00.000
621,953,149-555-0196,3,2012-05-30 00:00:00.000
622,955,605-555-0111,3,2011-10-31 00:00:00.000
623,957,669-555-0149,3,2012-06-30 00:00:00.000
624,959,898-555-0137,3,2011-10-01 00:00:00.000
625,961,1 (11) 500 555-0191,1,2012-06-30 00:00:00.000
626,963,164-555-0145,1,2011-07-01 00:00:00.000
627,965,637-555-0120,1,2011-10-31 00:00:00.000
628,967,621-555-0157,1,2013-05-30 00:00:00.000
629,969,495-555-0161,1,2011-07-01 00:00:00.000
630,971,1 (11) 500 555-0180,1,2013-06-30 00:00:00.000
631,973,433-555-0162,3,2011-07-01 00:00:00.000
632,975,121-555-0139,1,2012-06-30 00:00:00.000
633,977,132-555-0150,1,2012-07-31 00:00:00.000
634,979,674-555-0187,1,2011-07-01 00:00:00.000
635,981,1 (11) 500 555-0168,3,2012-05-30 00:00:00.000
636,983,1 (11) 500 555-0114,3,2013-07-31 00:00:00.000
637,985,737-555-0163,1,2012-06-30 00:00:00.000
638,987,351-555-0130,1,2012-06-30 00:00:00.000
639,989,385-555-0140,3,2013-07-31 00:00:00.000
640,991,461-555-0118,3,2012-06-30 00:00:00.000
641,993,479-555-0129,3,2013-07-31 00:00:00.000
642,995,1 (11) 500 555-0112,3,2013-08-30 00:00:00.000
643,997,141-555-0172,1,2011-08-01 00:00:00.000
644,999,552-555-0141,1,2013-07-31 00:00:00.000
645,1001,244-555-0127,1,2012-05-30 00:00:00.000
646,1003,867-555-0114,1,2013-07-31 00:00:00.000
647,1005,623-555-0153,1,2013-05-30 00:00:00.000
648,1007,1 (11) 500 555-0182,1,2013-06-30 00:00:00.000
649,1009,344-555-0144,1,2011-07-01 00:00:00.000
650,1011,418-555-0115,1,2011-10-31 00:00:00.000
651,1013,216-555-0122,3,2012-07-31 00:00:00.000
652,1015,582-555-0113,1,2011-08-01 00:00:00.000
653,1017,497-555-0147,1,2011-05-31 00:00:00.000
654,1019,1 (11) 500 555-0167,3,2013-07-31 00:00:00.000
655,1021,926-555-0159,1,2011-07-01 00:00:00.000
656,1023,872-555-0171,1,2013-06-30 00:00:00.000
657,1025,828-555-0186,3,2012-07-31 00:00:00.000
658,1027,170-555-0127,1,2012-06-30 00:00:00.000
659,1029,703-555-0158,3,2013-06-30 00:00:00.000
660,1031,774-555-0133,1,2011-07-01 00:00:00.000
661,1033,713-555-0168,1,2012-06-30 00:00:00.000
662,1035,751-555-0119,3,2013-05-30 00:00:00.000
663,1037,1 (11) 500 555-0191,3,2013-07-31 00:00:00.000
664,1039,763-555-0120,1,2012-07-31 00:00:00.000
665,1041,1 (11) 500 555-0182,1,2013-07-31 00:00:00.000
666,1043,393-555-0167,3,2011-05-31 00:00:00.000
667,1045,967-555-0129,3,2011-05-31 00:00:00.000
668,1047,107-555-0117,3,2012-08-30 00:00:00.000
669,1049,859-555-0140,1,2011-05-31 00:00:00.000
670,1051,272-555-0126,3,2012-06-30 00:00:00.000
671,1053,1 (11) 500 555-0118,1,2013-05-30 00:00:00.000
672,1055,143-555-0129,1,2011-07-01 00:00:00.000
673,1057,1 (11) 500 555-0197,1,2013-06-30 00:00:00.000
674,1059,790-555-0197,3,2014-05-01 00:00:00.000
675,1061,214-555-0145,3,2012-07-31 00:00:00.000
676,1063,456-555-0184,1,2012-07-31 00:00:00.000
677,1065,158-555-0154,1,2011-08-01 00:00:00.000
678,1067,784-555-0120,1,2012-06-30 00:00:00.000
679,1069,215-555-0197,1,2012-06-30 00:00:00.000
680,1071,1 (11) 500 555-0178,3,2013-05-30 00:00:00.000
681,1073,117-555-0110,1,2012-07-31 00:00:00.000
682,1075,1 (11) 500 555-0144,1,2013-07-31 00:00:00.000
683,1077,194-555-0149,1,2013-07-31 00:00:00.000
684,1079,597-555-0132,1,2013-07-31 00:00:00.000
685,1081,454-555-0160,3,2011-08-01 00:00:00.000
686,1083,146-555-0176,1,2013-07-31 00:00:00.000
687,1085,860-555-0119,1,2011-05-31 00:00:00.000
688,1087,1 (11) 500 555-0157,3,2013-06-30 00:00:00.000
689,1089,419-555-0166,3,2011-07-01 00:00:00.000
690,1091,969-555-0117,3,2012-07-31 00:00:00.000
691,1093,850-555-0198,1,2013-06-30 00:00:00.000
692,1095,140-555-0188,3,2011-05-31 00:00:00.000
693,1097,654-555-0150,1,2013-05-30 00:00:00.000
694,1099,129-555-0120,3,2013-05-30 00:00:00.000
695,1101,1 (11) 500 555-0181,3,2012-06-30 00:00:00.000
696,1103,1 (11) 500 555-0123,1,2013-07-31 00:00:00.000
697,1105,570-555-0199,1,2012-10-30 00:00:00.000
698,1107,996-555-0196,1,2011-07-01 00:00:00.000
699,1109,632-555-0171,1,2013-07-31 00:00:00.000
700,1111,555-555-0162,1,2011-07-01 00:00:00.000
701,1113,1 (11) 500 555-0187,3,2012-07-31 00:00:00.000
702,1115,1 (11) 500 555-0119,1,2012-06-30 00:00:00.000
703,1117,851-555-0127,3,2011-12-01 00:00:00.000
704,1119,190-555-0186,1,2012-01-29 00:00:00.000
705,1121,1 (11) 500 555-0146,1,2013-06-30 00:00:00.000
706,1123,482-555-0188,1,2011-05-31 00:00:00.000
707,1125,153-555-0195,1,2011-07-01 00:00:00.000
708,1127,129-555-0185,1,2012-08-30 00:00:00.000
709,1129,809-555-0152,3,2013-06-30 00:00:00.000
710,1131,718-555-0152,3,2012-07-31 00:00:00.000
711,1133,199-555-0135,3,2011-07-01 00:00:00.000
712,1135,367-555-0124,1,2011-07-01 00:00:00.000
713,1137,116-555-0163,3,2012-05-30 00:00:00.000
714,1139,1 (11) 500 555-0127,3,2013-06-30 00:00:00.000
715,1141,1 (11) 500 555-0112,1,2012-06-30 00:00:00.000
716,1143,697-555-0131,3,2014-05-01 00:00:00.000
717,1145,703-555-0120,1,2013-05-30 00:00:00.000
718,1147,652-555-0189,1,2011-08-01 00:00:00.000
719,1149,344-555-0133,3,2012-07-31 00:00:00.000
720,1151,1 (11) 500 555-0140,1,2013-05-30 00:00:00.000
721,1153,1 (11) 500 555-0113,3,2012-05-30 00:00:00.000
722,1155,103-555-0151,3,2012-06-30 00:00:00.000
723,1157,458-555-0179,3,2013-07-31 00:00:00.000
724,1159,1 (11) 500 555-0112,3,2013-07-31 00:00:00.000
725,1161,910-555-0116,1,2012-05-30 00:00:00.000
726,1163,762-555-0110,1,2011-07-01 00:00:00.000
727,1165,356-555-0190,1,2013-07-31 00:00:00.000
728,1167,523-555-0170,3,2012-07-31 00:00:00.000
729,1169,858-555-0140,1,2011-08-01 00:00:00.000
730,1171,320-555-0134,3,2013-01-28 00:00:00.000
731,1173,476-555-0139,1,2011-07-01 00:00:00.000
732,1175,230-555-0164,1,2011-08-31 00:00:00.000
733,1177,1 (11) 500 555-0187,3,2013-07-31 00:00:00.000
734,1179,595-555-0131,1,2011-07-01 00:00:00.000
735,1181,895-555-0160,1,2011-07-01 00:00:00.000
736,1183,207-555-0129,3,2011-05-31 00:00:00.000
737,1185,170-555-0189,1,2011-05-31 00:00:00.000
738,1187,224-555-0126,3,2012-07-31 00:00:00.000
739,1189,1 (11) 500 555-0179,1,2013-06-30 00:00:00.000
740,1191,303-555-0117,1,2011-07-01 00:00:00.000
741,1193,685-555-0176,1,2011-08-01 00:00:00.000
742,1195,495-555-0113,3,2013-05-30 00:00:00.000
743,1197,1 (11) 500 555-0186,1,2013-05-30 00:00:00.000
744,1199,765-555-0141,1,2012-06-30 00:00:00.000
745,1201,165-555-0172,3,2012-06-30 00:00:00.000
746,1203,731-555-0187,3,2011-08-01 00:00:00.000
747,1205,928-555-0117,1,2011-05-31 00:00:00.000
748,1207,1 (11) 500 555-0116,1,2013-06-30 00:00:00.000
749,1209,1 (11) 500 555-0115,1,2013-06-30 00:00:00.000
750,1211,112-555-0195,3,2012-10-30 00:00:00.000
751,1213,330-555-0116,3,2011-07-01 00:00:00.000
752,1215,510-555-0123,3,2012-07-31 00:00:00.000
753,1217,275-555-0179,1,2012-07-31 00:00:00.000
754,1219,1 (11) 500 555-0146,1,2012-06-30 00:00:00.000
755,1221,1 (11) 500 555-0132,3,2013-07-31 00:00:00.000
756,1223,656-555-0173,3,2011-07-01 00:00:00.000
757,1225,145-555-0166,3,2011-08-01 00:00:00.000
758,1227,249-555-0179,1,2011-07-01 00:00:00.000
759,1229,390-555-0150,1,2013-06-30 00:00:00.000
760,1231,1 (11) 500 555-0144,1,2013-06-30 00:00:00.000
761,1233,1 (11) 500 555-0165,1,2012-05-30 00:00:00.000
762,1235,155-555-0149,1,2012-06-30 00:00:00.000
763,1237,244-555-0115,1,2013-06-30 00:00:00.000
764,1239,871-555-0159,1,2011-05-31 00:00:00.000
765,1241,608-555-0162,1,2012-06-30 00:00:00.000
766,1243,362-555-0177,3,2011-08-01 00:00:00.000
767,1245,129-555-0185,3,2011-10-31 00:00:00.000
768,1247,108-555-0171,3,2013-07-31 00:00:00.000
769,1249,1 (11) 500 555-0199,3,2013-07-31 00:00:00.000
770,1251,979-555-0163,1,2013-06-30 00:00:00.000
771,1253,136-555-0134,1,2012-06-30 00:00:00.000
772,1255,556-555-0192,3,2012-05-30 00:00:00.000
773,1257,810-555-0198,1,2011-08-01 00:00:00.000
774,1259,1 (11) 500 555-0173,3,2013-07-31 00:00:00.000
775,1261,1 (11) 500 555-0170,1,2013-06-30 00:00:00.000
776,1263,814-555-0130,3,2012-05-30 00:00:00.000
777,1265,996-555-0192,3,2012-06-30 00:00:00.000
778,1267,265-555-0190,3,2011-08-01 00:00:00.000
779,1269,107-555-0132,3,2011-07-01 00:00:00.000
780,1271,1 (11) 500 555-0122,1,2013-06-30 00:00:00.000
781,1273,1 (11) 500 555-0127,1,2012-07-31 00:00:00.000
782,1275,290-555-0196,1,2013-06-30 00:00:00.000
783,1277,452-555-0179,1,2012-07-31 00:00:00.000
784,1279,436-555-0160,1,2011-10-01 00:00:00.000
785,1281,932-555-0163,1,2013-07-31 00:00:00.000
786,1283,1 (11) 500 555-0155,3,2013-07-31 00:00:00.000
787,1285,1 (11) 500 555-0181,3,2013-07-31 00:00:00.000
788,1287,653-555-0159,3,2012-10-30 00:00:00.000
789,1289,482-555-0174,1,2012-06-30 00:00:00.000
790,1291,396-555-0139,3,2013-06-30 00:00:00.000
791,1293,306-555-0166,1,2012-05-30 00:00:00.000
792,1295,491-555-0132,1,2011-08-01 00:00:00.000
793,1297,371-555-0112,3,2013-07-31 00:00:00.000
794,1299,1 (11) 500 555-0165,3,2013-06-30 00:00:00.000
795,1301,1 (11) 500 555-0126,1,2013-05-30 00:00:00.000
796,1303,947-555-0143,3,2013-06-30 00:00:00.000
797,1305,645-555-0193,1,2013-07-31 00:00:00.000
798,1307,354-555-0130,3,2011-08-01 00:00:00.000
799,1309,296-555-0171,3,2011-07-01 00:00:00.000
800,1311,493-555-0134,1,2011-07-01 00:00:00.000
801,1313,1 (11) 500 555-0119,1,2013-07-31 00:00:00.000
802,1315,195-555-0196,1,2012-06-30 00:00:00.000
803,1317,803-555-0116,3,2013-07-31 00:00:00.000
804,1319,699-555-0183,1,2012-06-30 00:00:00.000
805,1321,316-555-0138,1,2011-08-01 00:00:00.000
806,1323,1 (11) 500 555-0167,3,2012-07-31 00:00:00.000
807,1325,1 (11) 500 555-0176,1,2012-06-30 00:00:00.000
808,1327,119-555-0195,3,2012-06-30 00:00:00.000
809,1329,380-555-0116,1,2012-07-31 00:00:00.000
810,1331,440-555-0132,3,2011-07-01 00:00:00.000
811,1333,928-555-0116,1,2012-07-31 00:00:00.000
812,1335,926-555-0164,3,2012-07-31 00:00:00.000
813,1337,284-555-0185,1,2011-05-31 00:00:00.000
814,1339,783-555-0110,3,2012-07-31 00:00:00.000
815,1341,1 (11) 500 555-0189,3,2013-07-31 00:00:00.000
816,1343,415-555-0147,1,2011-07-01 00:00:00.000
817,1345,377-555-0132,3,2012-07-31 00:00:00.000
818,1347,911-555-0165,1,2012-05-30 00:00:00.000
819,1349,333-555-0113,3,2011-07-01 00:00:00.000
820,1351,164-555-0118,3,2013-07-31 00:00:00.000
821,1353,1 (11) 500 555-0133,3,2013-07-31 00:00:00.000
822,1355,140-555-0128,3,2011-08-01 00:00:00.000
823,1357,260-555-0130,1,2011-08-01 00:00:00.000
824,1359,183-555-0111,1,2013-07-31 00:00:00.000
825,1361,565-555-0181,1,2011-07-01 00:00:00.000
826,1363,631-555-0155,1,2011-08-01 00:00:00.000
827,1365,1 (11) 500 555-0159,1,2013-05-30 00:00:00.000
828,1367,666-555-0143,1,2012-07-31 00:00:00.000
829,1369,1 (11) 500 555-0196,1,2013-07-31 00:00:00.000
830,1371,537-555-0190,1,2011-08-31 00:00:00.000
831,1373,470-555-0171,1,2011-05-31 00:00:00.000
832,1375,245-555-0191,3,2012-07-31 00:00:00.000
833,1377,774-555-0177,3,2012-07-31 00:00:00.000
834,1379,1 (11) 500 555-0134,3,2013-06-30 00:00:00.000
835,1381,1 (11) 500 555-0174,1,2013-12-31 00:00:00.000
836,1383,1 (11) 500 555-0146,3,2013-06-30 00:00:00.000
837,1385,1 (11) 500 555-0178,1,2012-07-31 00:00:00.000
838,1387,942-555-0141,1,2012-05-30 00:00:00.000
839,1389,747-555-0113,3,2011-05-31 00:00:00.000
840,1391,685-555-0117,1,2011-10-31 00:00:00.000
841,1393,394-555-0168,1,2012-06-30 00:00:00.000
842,1395,1 (11) 500 555-0139,1,2013-06-30 00:00:00.000
843,1397,1 (11) 500 555-0137,3,2012-06-30 00:00:00.000
844,1399,1 (11) 500 555-0177,1,2012-06-30 00:00:00.000
845,1401,1 (11) 500 555-0113,1,2013-07-31 00:00:00.000
846,1403,171-555-0147,1,2013-05-30 00:00:00.000
847,1405,154-555-0115,1,2011-07-01 00:00:00.000
848,1407,1 (11) 500 555-0174,3,2012-09-30 00:00:00.000
849,1409,1 (11) 500 555-0175,3,2012-06-30 00:00:00.000
850,1411,642-555-0187,1,2012-09-30 00:00:00.000
851,1413,993-555-0179,1,2011-05-31 00:00:00.000
852,1415,455-555-0144,1,2012-06-30 00:00:00.000
853,1417,431-555-0153,1,2011-05-31 00:00:00.000
854,1419,1 (11) 500 555-0179,3,2013-06-30 00:00:00.000
855,1421,618-555-0193,1,2012-06-30 00:00:00.000
856,1423,173-555-0151,1,2012-06-30 00:00:00.000
857,1425,529-555-0195,3,2012-07-31 00:00:00.000
858,1427,600-555-0162,3,2012-05-30 00:00:00.000
859,1429,191-555-0151,3,2012-05-30 00:00:00.000
860,1431,1 (11) 500 555-0158,1,2013-08-30 00:00:00.000
861,1433,378-555-0157,3,2013-06-30 00:00:00.000
862,1435,623-555-0144,3,2011-08-01 00:00:00.000
863,1437,158-555-0123,1,2011-07-01 00:00:00.000
864,1439,1 (11) 500 555-0195,3,2013-06-30 00:00:00.000
865,1441,1 (11) 500 555-0162,3,2013-07-31 00:00:00.000
866,1443,723-555-0124,1,2012-07-31 00:00:00.000
867,1445,535-555-0189,1,2012-06-30 00:00:00.000
868,1447,963-555-0146,1,2013-04-30 00:00:00.000
869,1449,995-555-0114,1,2012-06-30 00:00:00.000
870,1451,1 (11) 500 555-0125,1,2013-07-31 00:00:00.000
871,1453,399-555-0114,3,2011-10-01 00:00:00.000
872,1455,235-555-0199,1,2011-10-01 00:00:00.000
873,1457,519-555-0112,3,2011-10-01 00:00:00.000
874,1459,249-555-0124,3,2011-10-31 00:00:00.000
875,1461,962-555-0139,1,2013-06-30 00:00:00.000
876,1463,1 (11) 500 555-0114,3,2013-06-30 00:00:00.000
877,1465,162-555-0174,1,2012-09-30 00:00:00.000
878,1467,562-555-0119,1,2012-06-30 00:00:00.000
879,1469,918-555-0127,3,2012-05-30 00:00:00.000
880,1471,1 (11) 500 555-0176,1,2012-07-31 00:00:00.000
881,1473,1 (11) 500 555-0181,3,2013-07-31 00:00:00.000
882,1475,207-555-0167,1,2013-06-30 00:00:00.000
883,1477,140-555-0192,1,2011-10-01 00:00:00.000
884,1479,118-555-0184,1,2012-06-30 00:00:00.000
885,1481,992-555-0134,1,2013-06-30 00:00:00.000
886,1483,1 (11) 500 555-0182,1,2013-07-31 00:00:00.000
887,1485,1 (11) 500 555-0183,3,2012-06-30 00:00:00.000
888,1487,239-555-0198,1,2013-07-31 00:00:00.000
889,1489,129-555-0164,3,2013-07-31 00:00:00.000
890,1491,273-555-0100,1,2011-12-23 00:00:00.000
891,1493,298-555-0100,1,2011-04-25 00:00:00.000
892,1495,859-555-0100,3,2011-04-25 00:00:00.000
893,1497,315-555-0100,3,2012-02-03 00:00:00.000
894,1499,142-555-0100,1,2012-02-02 00:00:00.000
895,1501,920-555-0100,1,2011-12-24 00:00:00.000
896,1503,879-555-0100,1,2011-12-24 00:00:00.000
897,1505,959-555-0100,3,2012-01-25 00:00:00.000
898,1507,321-555-0100,3,2011-12-24 00:00:00.000
899,1509,432-555-0100,3,2012-01-25 00:00:00.000
900,1511,114-555-0100,3,2011-12-23 00:00:00.000
901,1513,945-555-0100,1,2012-02-03 00:00:00.000
902,1515,882-555-0100,3,2012-01-25 00:00:00.000
903,1517,439-555-0100,1,2011-12-24 00:00:00.000
904,1519,235-555-0100,3,2011-12-24 00:00:00.000
905,1521,923-555-0100,3,2012-01-25 00:00:00.000
906,1523,991-555-0100,3,2012-02-02 00:00:00.000
907,1525,176-555-0100,3,2012-01-25 00:00:00.000
908,1527,314-555-0100,1,2012-02-03 00:00:00.000
909,1529,240-555-0100,1,2011-12-24 00:00:00.000
910,1531,163-555-0100,1,2012-01-29 00:00:00.000
911,1533,198-555-0100,3,2012-02-02 00:00:00.000
912,1535,669-555-0100,3,2012-01-17 00:00:00.000
913,1537,134-555-0100,3,2012-02-18 00:00:00.000
914,1539,905-555-0100,3,2011-12-23 00:00:00.000
915,1541,362-555-0100,3,2012-01-25 00:00:00.000
916,1543,526-555-0100,3,2011-12-24 00:00:00.000
917,1545,269-555-0100,1,2012-01-29 00:00:00.000
918,1547,460-555-0100,1,2011-12-24 00:00:00.000
919,1549,330-555-0100,3,2012-02-03 00:00:00.000
920,1551,761-555-0100,3,2012-01-25 00:00:00.000
921,1553,360-555-0100,3,2012-02-18 00:00:00.000
922,1555,173-555-0100,3,2012-02-18 00:00:00.000
923,1557,139-555-0100,3,2012-02-03 00:00:00.000
924,1559,528-555-0100,1,2011-12-24 00:00:00.000
925,1561,944-555-0100,3,2012-02-02 00:00:00.000
926,1563,533-555-0100,3,2011-12-23 00:00:00.000
927,1565,810-555-0100,3,2011-12-23 00:00:00.000
928,1567,275-555-0100,1,2012-01-17 00:00:00.000
929,1569,133-555-0100,1,2012-01-25 00:00:00.000
930,1571,937-555-0100,1,2012-02-02 00:00:00.000
931,1573,288-555-0100,3,2011-12-24 00:00:00.000
932,1575,472-555-0100,3,2012-02-03 00:00:00.000
933,1577,939-555-0100,1,2012-02-18 00:00:00.000
