,CreditCardID,CardType,CardNumber,ExpMonth,ExpYear,ModifiedDate
487,488,Distinguish,55552299726560,8,2006,2014-02-02
488,489,SuperiorCard,33335611789267,8,2005,2013-12-05
489,490,Vista,11119066055449,11,2007,2012-06-30
490,491,Vista,11111597828182,8,2007,2013-07-07
491,492,Vista,11115617194142,8,2007,2012-02-12
492,493,ColonialVoice,77771742408351,1,2006,2013-12-10
493,494,Distinguish,55553764071525,10,2006,2012-10-05
494,495,Distinguish,55554303119616,10,2008,2013-07-04
495,496,ColonialVoice,77772181007129,9,2007,2013-12-24
496,497,Distinguish,55554356601766,2,2007,2014-01-25
497,498,SuperiorCard,33336911951207,9,2007,2014-03-16
498,499,Distinguish,55555834608749,8,2008,2014-05-08
499,500,ColonialVoice,77771316555965,8,2008,2013-09-16
500,501,Distinguish,55556962137435,6,2005,2013-12-24
501,502,Vista,11114200367073,4,2006,2014-04-12
502,503,Vista,11113877273056,11,2007,2013-11-09
503,504,Distinguish,55551093420332,2,2005,2013-11-24
504,505,Distinguish,55552587025031,8,2005,2013-07-25
505,506,ColonialVoice,77777780556089,10,2008,2014-01-25
506,507,ColonialVoice,77774872379859,6,2008,2013-10-16
507,508,Vista,11113103399133,9,2008,2013-03-11
508,509,Distinguish,55556530992389,11,2007,2013-11-10
509,510,SuperiorCard,33334902958924,7,2006,2013-04-27
510,511,SuperiorCard,33335925651116,5,2008,2013-07-11
511,512,Vista,11119317586997,2,2005,2013-09-01
512,513,SuperiorCard,33335176511189,4,2006,2013-03-03
513,514,ColonialVoice,77778365874918,2,2007,2013-10-20
514,515,Vista,11114815786346,12,2007,2014-05-20
515,516,Vista,11114044178340,7,2007,2013-08-28
516,517,Distinguish,55556998351597,12,2005,2008-12-01
517,518,ColonialVoice,77775022996745,10,2005,2013-12-19
518,519,Vista,11116640674932,9,2006,2012-11-29
519,520,Distinguish,55557900302904,8,2008,2014-06-23
520,521,SuperiorCard,33339115763066,1,2005,2012-03-30
521,522,Distinguish,55557537147049,5,2008,2013-07-12
522,523,SuperiorCard,33331650684222,9,2005,2013-11-18
523,524,Distinguish,55558028460782,12,2006,2013-11-05
524,525,ColonialVoice,77774456680594,6,2006,2014-01-17
525,526,ColonialVoice,77771989506215,4,2008,2014-06-20
526,527,Vista,11119668230198,12,2006,2011-07-28
527,528,Distinguish,55553776365407,7,2006,2012-07-12
528,529,Distinguish,55551067478271,2,2006,2011-08-22
529,530,Distinguish,55551700218310,6,2006,2014-03-29
530,531,SuperiorCard,33339882059399,4,2005,2012-04-24
531,532,ColonialVoice,77776166516691,3,2007,2013-04-03
532,533,ColonialVoice,77775092471562,11,2007,2013-07-05
533,534,Vista,11117710453360,4,2008,2014-04-14
534,535,Vista,11119252804099,10,2005,2013-11-22
535,536,Vista,11116210070337,12,2007,2014-02-12
536,537,Vista,11115000011433,2,2008,2013-01-10
537,538,ColonialVoice,77775004581200,7,2007,2014-06-26
538,539,Distinguish,55557837025024,5,2006,2014-02-13
539,540,SuperiorCard,33333175081725,3,2008,2013-05-16
540,541,ColonialVoice,77778037556819,3,2005,2013-11-21
541,542,Vista,11113253933894,10,2006,2012-09-08
542,543,Distinguish,55552614475671,9,2005,2013-12-30
543,544,Distinguish,55558782882017,12,2008,2012-10-27
544,545,Distinguish,55551884423713,7,2006,2014-03-19
545,546,Vista,11112558296630,11,2006,2013-11-27
546,547,SuperiorCard,33334943672902,6,2008,2008-12-28
547,548,SuperiorCard,33336937630277,10,2008,2014-01-04
548,549,Distinguish,55551351169119,10,2006,2014-05-18
549,550,ColonialVoice,77774575682719,4,2007,2014-05-21
550,551,ColonialVoice,77779138733164,1,2006,2014-04-30
551,552,SuperiorCard,33339286255828,1,2008,2013-12-30
552,553,Vista,11113878285739,2,2005,2012-06-30
553,554,Distinguish,55559089006093,3,2006,2014-01-19
554,555,SuperiorCard,33336531741857,6,2006,2012-06-04
555,556,Distinguish,55554615238225,11,2007,2013-09-19
556,557,SuperiorCard,33333259588154,9,2008,2012-02-15
557,558,ColonialVoice,77775542106919,4,2008,2012-05-25
558,559,ColonialVoice,77777885825071,2,2005,2014-01-19
559,560,ColonialVoice,77772931794976,2,2008,2011-07-27
560,561,SuperiorCard,33334041180236,7,2006,2011-12-24
561,562,Distinguish,55558248101264,3,2006,2014-02-10
562,563,Distinguish,55556070767396,4,2005,2013-11-07
563,564,SuperiorCard,33339311693494,11,2006,2013-11-22
564,565,SuperiorCard,33338819345150,3,2007,2012-03-19
565,566,Vista,11114949896358,5,2008,2013-08-01
566,567,Vista,11112198910214,9,2006,2012-12-22
567,568,ColonialVoice,77774746399395,7,2008,2014-02-15
568,569,Distinguish,55558418126084,3,2007,2011-07-01
569,570,Distinguish,55558123149986,2,2006,2013-02-03
570,571,SuperiorCard,33334562014456,11,2008,2014-03-07
571,572,Vista,11118310622920,11,2005,2013-11-21
572,573,ColonialVoice,77775276772253,9,2007,2013-08-03
573,574,ColonialVoice,77773764762669,7,2008,2013-07-22
574,575,ColonialVoice,77776474833115,1,2008,2012-08-11
575,576,Distinguish,55555498436992,2,2008,2013-10-22
576,577,Distinguish,55556026651697,1,2006,2013-08-31
577,578,Vista,11117418526170,8,2005,2012-06-11
578,579,ColonialVoice,77774383346604,12,2005,2014-01-17
579,580,Vista,11119022320680,8,2005,2013-10-11
580,581,SuperiorCard,33338062426681,7,2008,2009-02-16
581,582,SuperiorCard,33337036897848,2,2008,2013-12-30
582,583,Distinguish,55559915654752,12,2007,2013-07-13
583,584,SuperiorCard,33334991980405,12,2006,2013-07-08
584,585,Vista,11111886551566,10,2008,2013-11-09
585,586,SuperiorCard,33336348771462,6,2006,2014-01-06
586,587,ColonialVoice,77775989842880,10,2008,2013-05-22
587,588,Vista,11116073054603,5,2008,2014-05-25
588,589,ColonialVoice,77774689909496,2,2006,2012-07-26
589,590,Distinguish,55551886754180,1,2008,2013-02-28
590,591,SuperiorCard,33331698268810,6,2007,2013-09-02
591,592,ColonialVoice,77777051473889,1,2006,2014-05-27
592,593,Distinguish,55555326936199,12,2005,2013-06-30
593,594,Distinguish,55555690135109,2,2007,2013-08-03
594,595,ColonialVoice,77771180864120,6,2006,2013-04-27
595,596,ColonialVoice,77771303483446,10,2005,2013-10-26
596,597,Distinguish,55554980245405,9,2005,2009-02-24
597,598,ColonialVoice,77779352609411,11,2008,2012-05-02
598,599,ColonialVoice,77779911765703,5,2006,2014-01-13
599,600,Vista,11118604405128,6,2006,2012-01-22
600,601,Vista,11119732749312,5,2007,2013-12-27
601,602,ColonialVoice,77771052658065,6,2006,2013-01-18
602,603,SuperiorCard,33335712478283,11,2008,2014-01-16
603,604,ColonialVoice,77772676833959,5,2005,2014-06-19
604,605,ColonialVoice,77778902095715,1,2005,2013-02-06
605,606,SuperiorCard,33334142459050,2,2006,2014-05-26
606,607,Vista,11118730527591,4,2005,2012-09-30
607,608,Distinguish,55554348185669,8,2008,2013-07-19
608,609,Vista,11114765111929,3,2006,2013-11-03
609,610,Vista,11117313335620,5,2007,2012-07-28
610,611,Distinguish,55552827377396,3,2008,2014-04-29
611,612,Distinguish,55558777221564,11,2008,2013-07-11
612,613,SuperiorCard,33338733998253,5,2006,2013-11-21
613,614,ColonialVoice,77777880821824,6,2007,2013-12-09
614,615,Distinguish,55556369921263,6,2007,2013-09-30
615,616,ColonialVoice,77772541517088,7,2008,2012-07-13
616,617,Vista,11115545222444,9,2005,2014-04-03
617,618,Vista,11114117203183,12,2006,2012-07-06
618,619,SuperiorCard,33338801030695,2,2006,2014-03-23
619,620,SuperiorCard,33334277895274,12,2006,2012-04-04
620,621,Distinguish,55553082008660,9,2007,2011-11-02
621,622,Vista,11116028545639,4,2006,2013-11-29
622,623,Vista,11114595510139,3,2006,2012-06-10
623,624,ColonialVoice,77774121074295,4,2008,2014-03-06
624,625,Vista,11112437466374,3,2005,2012-01-25
625,626,Distinguish,55559848566621,9,2005,2011-10-31
626,627,Vista,11117807275041,11,2007,2013-04-26
627,628,Vista,11112846950663,4,2008,2013-09-03
628,629,ColonialVoice,77772917991467,7,2005,2014-03-26
629,630,SuperiorCard,33334646860529,9,2006,2012-02-17
630,631,SuperiorCard,33339421298122,3,2007,2013-11-07
631,632,SuperiorCard,33335321384315,5,2006,2014-04-14
632,633,ColonialVoice,77772180697316,4,2005,2014-05-25
633,634,Distinguish,55551363506610,4,2005,2014-04-22
634,635,ColonialVoice,77774449590789,4,2006,2013-10-23
635,636,ColonialVoice,77776767555021,3,2007,2013-12-16
636,637,SuperiorCard,33339400498531,5,2007,2009-03-01
637,638,SuperiorCard,33335714794669,6,2008,2011-08-31
638,639,Distinguish,55559722509784,7,2005,2013-07-13
639,640,Distinguish,55558541632811,4,2007,2013-07-10
640,641,SuperiorCard,33336827018968,8,2007,2014-01-14
641,642,ColonialVoice,77777345283627,6,2005,2013-11-25
642,643,Vista,11114340607772,2,2005,2012-02-20
643,644,Distinguish,55557476787021,5,2005,2012-02-24
644,645,Vista,11115763205959,5,2005,2012-10-31
645,646,Distinguish,55552041070554,8,2007,2014-02-24
646,647,SuperiorCard,33339404259058,2,2007,2014-05-23
647,648,Distinguish,55554599039349,11,2005,2014-02-06
648,649,SuperiorCard,33331496868016,11,2006,2014-03-31
649,650,ColonialVoice,77778369989884,7,2006,2013-08-12
650,651,Vista,11118738894644,10,2005,2013-10-26
651,652,ColonialVoice,77779842924748,1,2008,2014-01-07
652,653,Vista,11116973230940,8,2008,2014-06-11
653,654,SuperiorCard,33339753432870,12,2006,2013-11-21
654,655,Vista,11115368908003,6,2008,2012-07-20
655,656,Vista,11118850914420,10,2006,2014-02-11
656,657,Vista,11119135557513,12,2005,2013-07-02
657,658,ColonialVoice,77778051194353,4,2008,2013-11-24
658,659,SuperiorCard,33332229470364,11,2008,2013-09-26
659,660,SuperiorCard,33335694733873,9,2008,2014-01-01
660,661,Distinguish,55557634795078,6,2008,2013-08-11
661,662,Distinguish,55555355654951,12,2005,2013-10-03
662,663,Distinguish,55555661655357,8,2005,2014-01-26
663,664,Distinguish,55554294221862,11,2006,2014-03-31
664,665,SuperiorCard,33339887161440,8,2005,2013-01-19
665,666,Vista,11112008342038,2,2008,2013-10-20
666,667,Vista,11114133870705,2,2005,2014-01-09
667,668,Distinguish,55554437982952,12,2006,2013-07-28
668,669,Vista,11119860663319,1,2006,2014-02-05
669,670,SuperiorCard,33331928839945,1,2008,2014-05-14
670,671,Vista,11113417752957,6,2006,2014-03-01
671,672,Vista,11111258832301,3,2008,2014-05-07
672,673,SuperiorCard,33336909394820,10,2005,2013-04-25
673,674,Distinguish,55558624210802,2,2007,2014-04-10
674,675,SuperiorCard,33339684507947,5,2007,2013-09-04
675,676,Vista,11117800686511,3,2007,2013-10-02
676,677,Vista,11112493918270,10,2008,2014-06-29
677,678,Vista,11118519561909,11,2007,2012-04-16
678,679,Distinguish,55559586700494,12,2008,2012-08-13
679,680,SuperiorCard,33331477354884,1,2008,2009-12-18
680,681,Distinguish,55557003660355,8,2005,2013-12-09
681,682,ColonialVoice,77778436471523,3,2008,2014-04-07
682,683,Distinguish,55556398411241,9,2007,2013-06-09
683,684,Vista,11119034183076,6,2007,2014-02-17
684,685,SuperiorCard,33337698197267,1,2007,2013-07-05
685,686,Vista,11112478616845,2,2005,2013-07-31
686,687,Distinguish,55555073412599,7,2005,2013-11-11
687,688,SuperiorCard,33339063995932,10,2007,2013-12-01
688,689,ColonialVoice,77774957443280,4,2005,2012-06-29
689,690,Distinguish,55556123030096,11,2005,2014-04-17
690,691,Vista,11114709168097,9,2007,2013-04-28
691,692,ColonialVoice,77775602803266,3,2006,2013-04-04
692,693,Vista,11116867899346,7,2008,2013-07-20
693,694,Vista,11113706841434,5,2006,2013-12-19
694,695,ColonialVoice,77778314730528,4,2008,2014-06-25
695,696,ColonialVoice,77771240267093,10,2006,2014-02-11
696,697,Distinguish,55554626867818,4,2007,2014-02-04
697,698,SuperiorCard,33336237656178,2,2008,2013-08-13
698,699,Vista,11117364714365,7,2005,2012-02-02
699,700,SuperiorCard,33336112433517,5,2006,2011-05-09
700,701,Distinguish,55558786727154,3,2005,2014-01-28
701,702,SuperiorCard,33334575781336,11,2006,2013-08-11
702,703,ColonialVoice,77772978680876,11,2008,2012-11-21
703,704,Vista,11111161434151,1,2008,2012-11-06
704,705,Vista,11117283996611,12,2005,2013-12-06
705,706,Vista,11111633181113,10,2008,2013-05-30
706,707,SuperiorCard,33333362178032,11,2007,2014-02-04
707,708,Distinguish,55557877937960,6,2006,2014-03-18
708,709,ColonialVoice,77771247351548,10,2007,2014-06-09
709,710,Vista,11111342630320,7,2006,2013-11-28
710,711,Vista,11119749928159,6,2006,2011-06-13
711,712,ColonialVoice,77772964991118,3,2008,2013-11-26
712,713,ColonialVoice,77772050531525,10,2008,2014-03-21
713,714,Distinguish,55552230783379,2,2005,2014-04-22
714,715,ColonialVoice,77772116156012,3,2006,2012-12-01
715,716,Distinguish,55557342534246,3,2007,2013-08-04
716,717,Vista,11112645538656,3,2007,2014-02-17
717,718,Distinguish,55558072870300,1,2008,2013-08-08
718,719,Distinguish,55556829564385,8,2006,2013-11-15
719,720,ColonialVoice,77777709483267,11,2007,2014-05-25
720,721,Vista,11115974258137,8,2006,2014-04-14
721,722,Distinguish,55556649464568,8,2005,2014-04-24
722,723,Distinguish,55556050509919,5,2006,2012-01-19
723,724,SuperiorCard,33339623046598,7,2005,2014-06-24
724,725,ColonialVoice,77776875241935,3,2005,2013-11-09
725,726,SuperiorCard,33334356175905,3,2008,2013-10-31
726,727,Vista,11111107739007,8,2007,2012-12-26
727,728,ColonialVoice,77773028164974,8,2006,2009-12-30
728,729,Vista,11118002172856,2,2008,2011-09-09
729,730,ColonialVoice,77776411189527,10,2008,2014-06-05
730,731,Vista,11115720683971,1,2007,2013-06-30
731,732,SuperiorCard,33336958026880,8,2007,2014-04-17
732,733,Distinguish,55557284122936,11,2006,2012-01-24
733,734,Vista,11115929665522,3,2007,2014-02-04
734,735,Distinguish,55554757667043,6,2006,2011-10-06
735,736,Vista,11117669734241,10,2008,2008-12-18
736,737,Vista,11118847041687,5,2006,2013-11-15
737,738,Distinguish,55551734718709,8,2008,2013-11-19
738,739,Distinguish,55553983206224,5,2007,2012-08-14
739,740,SuperiorCard,33336449336939,2,2007,2013-01-01
740,741,Vista,11116559388243,9,2007,2013-11-21
741,742,SuperiorCard,33331886119470,6,2006,2009-01-30
742,743,ColonialVoice,77776440310909,12,2005,2012-01-10
743,744,SuperiorCard,33336282449172,9,2007,2013-05-30
744,745,Vista,11118482214741,5,2008,2013-01-16
745,746,Vista,11116475633820,11,2008,2013-12-17
746,747,Vista,11111869482793,8,2008,2014-01-14
747,748,ColonialVoice,77778451970240,3,2005,2013-11-01
748,749,SuperiorCard,33337595611673,2,2005,2013-03-27
749,750,SuperiorCard,33338582083514,11,2008,2014-04-10
750,751,Vista,11113511875963,9,2006,2014-04-08
751,752,SuperiorCard,33332077160916,1,2008,2014-03-26
752,753,SuperiorCard,33332538814055,10,2005,2014-05-04
753,754,Vista,11111949993993,11,2005,2014-01-15
754,755,Distinguish,55554580621895,6,2008,2011-07-15
755,756,SuperiorCard,33337647557015,8,2008,2013-08-04
756,757,Vista,11116371993954,4,2006,2012-07-30
757,758,SuperiorCard,33336206176017,9,2007,2014-02-13
758,759,SuperiorCard,33339483670189,2,2006,2011-10-13
759,760,Distinguish,55553367400200,3,2006,2014-02-24
760,761,SuperiorCard,33333992841068,5,2007,2014-05-15
761,762,ColonialVoice,77777956323584,8,2006,2014-01-17
762,763,ColonialVoice,77774970566658,12,2005,2014-01-17
763,764,Distinguish,55556172839850,3,2008,2011-12-24
764,765,Distinguish,55556195155779,3,2006,2014-01-21
765,766,Distinguish,55551396591231,2,2005,2013-02-01
766,767,ColonialVoice,77777378712390,10,2008,2011-11-19
767,768,Vista,11114755061458,3,2006,2013-05-23
768,769,Vista,11113380831474,9,2008,2012-02-20
769,770,SuperiorCard,33334816182983,3,2005,2014-01-10
770,771,Distinguish,55559674368969,5,2008,2013-07-25
771,772,Vista,11113964743582,9,2005,2014-01-05
772,773,ColonialVoice,77772669577499,5,2005,2014-05-26
773,774,SuperiorCard,33332215436277,5,2005,2013-05-22
774,775,ColonialVoice,77779310297889,6,2006,2013-10-07
775,776,ColonialVoice,77776099104851,9,2005,2012-09-14
776,777,SuperiorCard,33338608988674,3,2007,2013-07-10
777,778,SuperiorCard,33336229703661,7,2005,2011-08-01
778,779,Vista,11119713678033,2,2005,2013-11-16
779,780,ColonialVoice,77774100412442,2,2007,2014-01-29
780,781,ColonialVoice,77773965564925,1,2008,2013-09-19
781,782,SuperiorCard,33333990708740,12,2007,2012-07-31
782,783,SuperiorCard,33339410228296,1,2006,2014-02-08
783,784,Vista,11111840761400,1,2007,2013-09-04
784,785,ColonialVoice,77777448865909,8,2006,2013-07-18
785,786,Distinguish,55555462045664,7,2007,2011-12-17
786,787,SuperiorCard,33338556838683,4,2008,2014-03-03
787,788,Vista,11112445320572,9,2008,2013-10-17
788,789,SuperiorCard,33335804668739,8,2005,2009-02-06
789,790,Vista,11116878125375,3,2007,2014-02-17
790,791,ColonialVoice,77773102921620,8,2008,2014-05-05
791,792,ColonialVoice,77771478497924,10,2006,2014-05-23
792,793,SuperiorCard,33337537344913,7,2007,2013-08-06
793,794,ColonialVoice,77775475758644,6,2005,2013-08-11
794,795,ColonialVoice,77772413103366,1,2005,2013-07-17
795,796,Distinguish,55557392398604,3,2007,2013-10-20
796,797,Vista,11114754368336,8,2007,2014-02-22
797,798,Vista,11111888777483,12,2005,2013-10-08
798,799,Vista,11116327213519,12,2005,2013-08-18
799,800,SuperiorCard,33336731087460,3,2007,2011-12-09
800,801,ColonialVoice,77774742348081,6,2007,2013-10-17
801,802,Vista,11114219591886,5,2008,2009-01-16
802,803,Vista,11111382937245,1,2007,2013-03-07
803,804,Distinguish,55554775695949,3,2006,2013-08-24
804,805,SuperiorCard,33331988806490,2,2006,2013-09-21
805,806,ColonialVoice,77779337333220,7,2008,2011-05-31
806,807,Vista,11112833228612,7,2007,2013-11-12
807,808,ColonialVoice,77775138901933,8,2006,2013-11-07
808,809,Vista,11119675340022,8,2006,2012-09-10
809,810,Vista,11111974990323,2,2007,2013-10-23
810,811,Distinguish,55557310886973,11,2008,2014-01-07
811,812,Vista,11111180298868,11,2007,2012-08-25
812,813,Distinguish,55555364103775,12,2005,2013-06-11
813,814,Vista,11114138648664,2,2005,2013-08-14
814,815,SuperiorCard,33338062670101,1,2008,2013-10-11
815,816,Distinguish,55555085741024,4,2008,2013-08-08
816,817,Distinguish,55553052863571,10,2005,2014-06-02
817,818,ColonialVoice,77774934151619,2,2006,2014-02-13
818,819,Distinguish,55556593763803,1,2006,2013-09-18
819,820,ColonialVoice,77771969383948,10,2006,2013-12-01
820,821,Vista,11117523607202,5,2007,2013-08-29
821,822,Distinguish,55557228211273,8,2007,2011-12-22
822,823,Vista,11115963403349,6,2005,2013-09-25
823,824,ColonialVoice,77774433038416,1,2007,2013-08-11
824,825,Vista,11119907142659,9,2005,2014-02-24
825,826,SuperiorCard,33333444693834,3,2007,2013-01-18
826,827,Vista,11113952525151,2,2006,2013-07-13
827,828,ColonialVoice,77774359839272,5,2005,2009-02-08
828,829,Vista,11119020046753,6,2005,2013-07-11
829,830,ColonialVoice,77779671939521,5,2005,2014-02-26
830,831,ColonialVoice,77777867035395,10,2008,2012-03-06
831,832,Vista,11117686476125,4,2007,2013-08-19
832,833,SuperiorCard,33333442274267,4,2005,2013-10-13
833,834,ColonialVoice,77775893606015,10,2007,2014-01-22
834,835,Vista,11112280156665,9,2006,2013-11-16
835,836,Distinguish,55552271521297,12,2008,2013-07-05
836,837,SuperiorCard,33333140837044,8,2005,2012-03-08
837,838,Vista,11112072966443,11,2005,2014-03-23
838,839,ColonialVoice,77777303190150,7,2007,2012-08-20
839,840,SuperiorCard,33332091398524,4,2007,2013-05-06
840,841,SuperiorCard,33339683772389,2,2007,2013-11-02
841,842,Vista,11114906547147,3,2006,2012-12-03
842,843,ColonialVoice,77774224136950,2,2007,2014-03-21
843,844,SuperiorCard,33333232898497,12,2005,2013-10-22
844,845,SuperiorCard,33337336506717,9,2006,2014-03-14
845,846,ColonialVoice,77777032296090,9,2007,2012-12-07
846,847,SuperiorCard,33338291311173,7,2008,2013-08-31
847,848,Vista,11117617087040,7,2008,2014-01-24
848,849,SuperiorCard,33339083734653,8,2005,2013-08-07
849,850,SuperiorCard,33337826650705,10,2006,2014-04-24
850,851,Distinguish,55554194589143,6,2007,2012-05-29
851,852,ColonialVoice,77777517985119,3,2006,2014-02-23
852,853,Distinguish,55555669419221,10,2006,2013-08-10
853,854,ColonialVoice,77778387720534,8,2006,2014-04-11
854,855,Vista,11119427605574,12,2008,2014-01-19
855,856,SuperiorCard,33333847981526,12,2006,2014-02-07
856,857,Vista,11118043480734,4,2005,2012-05-28
857,858,Vista,11115602920534,11,2007,2012-09-29
858,859,ColonialVoice,77772014515529,1,2006,2013-10-26
859,860,Vista,11115597999458,6,2006,2014-04-23
860,861,ColonialVoice,77776201537862,7,2006,2014-04-10
